id,mode,start_timestamp,end_timestamp,miles,start_date,start_time,end_date,end_time
492,/trajectory_follow/ackermann_cmd,2017-04-11 23:22:00,2017-04-11 23:28:00,0.440409,2017-04-11,23:22:00,2017-04-11,23:28:00
493,/dbw_joy/ackermann_cmd,2017-04-12 00:33:00,2017-04-12 00:33:00,0.012487999999999999,2017-04-12,00:33:00,2017-04-12,00:33:00
494,/trajectory_follow/ackermann_cmd,2017-04-12 00:33:00,2017-04-12 00:41:00,0.25636,2017-04-12,00:33:00,2017-04-12,00:41:00
495,/dbw_joy/ackermann_cmd,2017-04-12 00:41:00,2017-04-12 00:42:00,0.010106700000000001,2017-04-12,00:41:00,2017-04-12,00:42:00
496,/dbw_joy/ackermann_cmd,2017-04-11 23:28:00,2017-04-11 23:28:00,0.0142185,2017-04-11,23:28:00,2017-04-11,23:28:00
497,/trajectory_follow/ackermann_cmd,2017-04-11 23:28:00,2017-04-11 23:37:00,0.685003,2017-04-11,23:28:00,2017-04-11,23:37:00
498,/dbw_joy/ackermann_cmd,2017-04-11 23:37:00,2017-04-11 23:37:00,0.0150811,2017-04-11,23:37:00,2017-04-11,23:37:00
499,/trajectory_follow/ackermann_cmd,2017-04-11 23:37:00,2017-04-12 00:14:00,0.596784,2017-04-11,23:37:00,2017-04-12,00:14:00
500,/trajectory_follow/ackermann_cmd,2017-04-12 00:14:00,2017-04-12 00:16:00,0.111758,2017-04-12,00:14:00,2017-04-12,00:16:00
501,/dbw_joy/ackermann_cmd,2017-04-12 00:16:00,2017-04-12 00:17:00,0.033443099999999996,2017-04-12,00:16:00,2017-04-12,00:17:00
502,/trajectory_follow/ackermann_cmd,2017-04-12 00:17:00,2017-04-12 00:22:00,0.168722,2017-04-12,00:17:00,2017-04-12,00:22:00
503,/dbw_joy/ackermann_cmd,2017-04-12 00:22:00,2017-04-12 00:22:00,0.0645489,2017-04-12,00:22:00,2017-04-12,00:22:00
504,/trajectory_follow/ackermann_cmd,2017-04-12 00:22:00,2017-04-12 00:23:00,0.021472400000000003,2017-04-12,00:22:00,2017-04-12,00:23:00
505,/trajectory_follow/ackermann_cmd,2017-04-12 00:23:00,2017-04-12 00:33:00,0.6164689999999999,2017-04-12,00:23:00,2017-04-12,00:33:00
506,/dbw_joy/ackermann_cmd,2017-04-11 00:48:00,2017-04-11 00:48:00,0.0,2017-04-11,00:48:00,2017-04-11,00:48:00
507,/dbw_joy/ackermann_cmd,2017-04-11 00:49:00,2017-04-11 00:49:00,0.0,2017-04-11,00:49:00,2017-04-11,00:49:00
508,/dbw_joy/ackermann_cmd,2017-04-11 00:49:00,2017-04-11 00:49:00,0.0,2017-04-11,00:49:00,2017-04-11,00:49:00
509,/dbw_joy/ackermann_cmd,2017-04-11 00:31:00,2017-04-11 00:48:00,0.00262133,2017-04-11,00:31:00,2017-04-11,00:48:00
510,/trajectory_follow/ackermann_cmd,2017-04-11 00:48:00,2017-04-11 00:49:00,0.0,2017-04-11,00:48:00,2017-04-11,00:49:00
511,/trajectory_follow/ackermann_cmd,2017-04-11 00:49:00,2017-04-11 00:49:00,0.0,2017-04-11,00:49:00,2017-04-11,00:49:00
512,/dbw_joy/ackermann_cmd,2017-04-11 00:49:00,2017-04-11 00:49:00,0.0,2017-04-11,00:49:00,2017-04-11,00:49:00
513,/trajectory_follow/ackermann_cmd,2017-04-11 00:49:00,2017-04-11 00:51:00,0.0,2017-04-11,00:49:00,2017-04-11,00:51:00
514,/dbw_joy/ackermann_cmd,2017-04-11 00:51:00,2017-04-11 01:01:00,0.0,2017-04-11,00:51:00,2017-04-11,01:01:00
515,/trajectory_follow/ackermann_cmd,2017-04-11 01:01:00,2017-04-11 01:02:00,0.0,2017-04-11,01:01:00,2017-04-11,01:02:00
516,/dbw_joy/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,0.0028378,2017-04-12,17:03:00,2017-04-12,17:03:00
517,/trajectory_follow/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:19:00,0.09359189999999999,2017-04-12,17:03:00,2017-04-12,17:19:00
518,/dbw_joy/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,0.000387724,2017-04-12,17:03:00,2017-04-12,17:03:00
519,/dbw_joy/ackermann_cmd,2017-04-12 17:19:00,2017-04-12 17:23:00,0.000126531,2017-04-12,17:19:00,2017-04-12,17:23:00
520,/dbw_joy/ackermann_cmd,2017-04-12 17:23:00,2017-04-12 17:24:00,0.0,2017-04-12,17:23:00,2017-04-12,17:24:00
521,/dbw_joy/ackermann_cmd,2017-04-12 17:24:00,2017-04-12 17:24:00,0.0,2017-04-12,17:24:00,2017-04-12,17:24:00
522,/dbw_joy/ackermann_cmd,2017-04-12 17:24:00,2017-04-12 17:24:00,0.0,2017-04-12,17:24:00,2017-04-12,17:24:00
523,/trajectory_follow/ackermann_cmd,2017-04-12 17:24:00,2017-04-12 17:29:00,0.000582094,2017-04-12,17:24:00,2017-04-12,17:29:00
524,/dbw_joy/ackermann_cmd,2017-04-12 17:29:00,2017-04-12 17:29:00,0.0,2017-04-12,17:29:00,2017-04-12,17:29:00
525,/dbw_joy/ackermann_cmd,2017-04-12 17:29:00,2017-04-12 17:34:00,0.0,2017-04-12,17:29:00,2017-04-12,17:34:00
526,None,2017-04-12 16:30:00,2017-04-12 16:30:00,0.0,2017-04-12,16:30:00,2017-04-12,16:30:00
527,/dbw_joy/ackermann_cmd,2017-04-12 16:30:00,2017-04-12 16:52:00,5.5135e-05,2017-04-12,16:30:00,2017-04-12,16:52:00
528,/dbw_joy/ackermann_cmd,2017-04-12 16:52:00,2017-04-12 16:54:00,5.08157e-07,2017-04-12,16:52:00,2017-04-12,16:54:00
529,/dbw_joy/ackermann_cmd,2017-04-12 16:54:00,2017-04-12 16:54:00,2.5407900000000003e-07,2017-04-12,16:54:00,2017-04-12,16:54:00
530,/dbw_joy/ackermann_cmd,2017-04-12 16:54:00,2017-04-12 16:58:00,3.3030199999999997e-06,2017-04-12,16:54:00,2017-04-12,16:58:00
531,/dbw_joy/ackermann_cmd,2017-04-12 16:58:00,2017-04-12 16:58:00,0.0,2017-04-12,16:58:00,2017-04-12,16:58:00
532,/trajectory_follow/ackermann_cmd,2017-04-12 16:58:00,2017-04-12 16:58:00,0.0224717,2017-04-12,16:58:00,2017-04-12,16:58:00
533,/dbw_joy/ackermann_cmd,2017-04-12 16:58:00,2017-04-12 17:01:00,0.0191522,2017-04-12,16:58:00,2017-04-12,17:01:00
534,/trajectory_follow/ackermann_cmd,2017-04-12 17:01:00,2017-04-12 17:02:00,0.0776807,2017-04-12,17:01:00,2017-04-12,17:02:00
535,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.00733982,2017-04-12,17:02:00,2017-04-12,17:02:00
536,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.000728951,2017-04-12,17:02:00,2017-04-12,17:02:00
537,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.00038315,2017-04-12,17:02:00,2017-04-12,17:02:00
538,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.000604453,2017-04-12,17:02:00,2017-04-12,17:02:00
539,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.000370701,2017-04-12,17:02:00,2017-04-12,17:02:00
540,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:02:00,0.000196657,2017-04-12,17:02:00,2017-04-12,17:02:00
541,/dbw_joy/ackermann_cmd,2017-04-12 17:02:00,2017-04-12 17:03:00,0.00064104,2017-04-12,17:02:00,2017-04-12,17:03:00
542,/dbw_joy/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,0.000108492,2017-04-12,17:03:00,2017-04-12,17:03:00
543,/dbw_joy/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,0.0,2017-04-12,17:03:00,2017-04-12,17:03:00
544,/dbw_joy/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,1.57529e-05,2017-04-12,17:03:00,2017-04-12,17:03:00
545,/trajectory_follow/ackermann_cmd,2017-04-12 17:03:00,2017-04-12 17:03:00,0.00180929,2017-04-12,17:03:00,2017-04-12,17:03:00
546,/dbw_joy/ackermann_cmd,2017-04-12 17:34:00,2017-04-12 17:34:00,2.54079e-06,2017-04-12,17:34:00,2017-04-12,17:34:00
547,/dbw_joy/ackermann_cmd,2017-04-12 17:34:00,2017-04-12 17:34:00,7.62236e-07,2017-04-12,17:34:00,2017-04-12,17:34:00
548,/trajectory_follow/ackermann_cmd,2017-04-12 17:34:00,2017-04-12 17:37:00,0.202824,2017-04-12,17:34:00,2017-04-12,17:37:00
549,/dbw_joy/ackermann_cmd,2017-04-12 17:37:00,2017-04-12 17:38:00,0.0265471,2017-04-12,17:37:00,2017-04-12,17:38:00
550,/dbw_joy/ackermann_cmd,2017-04-12 17:38:00,2017-04-12 17:38:00,0.00160374,2017-04-12,17:38:00,2017-04-12,17:38:00
551,/trajectory_follow/ackermann_cmd,2017-04-12 17:38:00,2017-04-12 17:43:00,0.06945520000000001,2017-04-12,17:38:00,2017-04-12,17:43:00
552,/dbw_joy/ackermann_cmd,2017-04-12 17:43:00,2017-04-12 17:43:00,0.0,2017-04-12,17:43:00,2017-04-12,17:43:00
553,/trajectory_follow/ackermann_cmd,2017-04-12 17:43:00,2017-04-12 17:45:00,0.00172418,2017-04-12,17:43:00,2017-04-12,17:45:00
554,/dbw_joy/ackermann_cmd,2017-04-12 17:45:00,2017-04-12 17:59:00,8.003470000000001e-05,2017-04-12,17:45:00,2017-04-12,17:59:00
555,/trajectory_follow/ackermann_cmd,2017-04-12 17:59:00,2017-04-12 18:00:00,0.0,2017-04-12,17:59:00,2017-04-12,18:00:00
556,/dbw_joy/ackermann_cmd,2017-04-12 18:21:00,2017-04-12 18:22:00,0.0341227,2017-04-12,18:21:00,2017-04-12,18:22:00
557,/trajectory_follow/ackermann_cmd,2017-04-12 18:22:00,2017-04-12 18:55:00,0.151282,2017-04-12,18:22:00,2017-04-12,18:55:00
558,/dbw_joy/ackermann_cmd,2017-04-12 18:55:00,2017-04-12 18:55:00,0.01456,2017-04-12,18:55:00,2017-04-12,18:55:00
559,/trajectory_follow/ackermann_cmd,2017-04-12 18:55:00,2017-04-12 18:56:00,0.0730397,2017-04-12,18:55:00,2017-04-12,18:56:00
560,/dbw_joy/ackermann_cmd,2017-04-12 18:56:00,2017-04-12 18:56:00,0.021031599999999998,2017-04-12,18:56:00,2017-04-12,18:56:00
561,/trajectory_follow/ackermann_cmd,2017-04-12 18:56:00,2017-04-12 18:59:00,0.13977,2017-04-12,18:56:00,2017-04-12,18:59:00
562,/dbw_joy/ackermann_cmd,2017-04-12 18:59:00,2017-04-12 19:03:00,0.026745799999999997,2017-04-12,18:59:00,2017-04-12,19:03:00
563,/dbw_joy/ackermann_cmd,2017-04-12 19:03:00,2017-04-12 19:03:00,0.0006306230000000001,2017-04-12,19:03:00,2017-04-12,19:03:00
564,/trajectory_follow/ackermann_cmd,2017-04-12 19:03:00,2017-04-12 19:11:00,0.5550109999999999,2017-04-12,19:03:00,2017-04-12,19:11:00
565,/dbw_joy/ackermann_cmd,2017-04-12 19:11:00,2017-04-12 19:12:00,0.0229146,2017-04-12,19:11:00,2017-04-12,19:12:00
566,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:03:00,0.0,2017-04-12,18:03:00,2017-04-12,18:03:00
567,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:04:00,0.0,2017-04-12,18:03:00,2017-04-12,18:04:00
568,/dbw_joy/ackermann_cmd,2017-04-12 18:04:00,2017-04-12 18:04:00,0.0,2017-04-12,18:04:00,2017-04-12,18:04:00
569,/trajectory_follow/ackermann_cmd,2017-04-12 18:04:00,2017-04-12 18:07:00,0.144766,2017-04-12,18:04:00,2017-04-12,18:07:00
570,/dbw_joy/ackermann_cmd,2017-04-12 18:07:00,2017-04-12 18:09:00,0.0332591,2017-04-12,18:07:00,2017-04-12,18:09:00
571,/dbw_joy/ackermann_cmd,2017-04-12 18:09:00,2017-04-12 18:10:00,0.000587938,2017-04-12,18:09:00,2017-04-12,18:10:00
572,/dbw_joy/ackermann_cmd,2017-04-12 18:10:00,2017-04-12 18:20:00,0.0343494,2017-04-12,18:10:00,2017-04-12,18:20:00
573,/dbw_joy/ackermann_cmd,2017-04-12 18:20:00,2017-04-12 18:20:00,0.011337999999999999,2017-04-12,18:20:00,2017-04-12,18:20:00
574,/trajectory_follow/ackermann_cmd,2017-04-12 18:21:00,2017-04-12 18:21:00,0.00254637,2017-04-12,18:21:00,2017-04-12,18:21:00
575,/trajectory_follow/ackermann_cmd,2017-04-12 18:20:00,2017-04-12 18:21:00,0.00258144,2017-04-12,18:20:00,2017-04-12,18:21:00
576,/trajectory_follow/ackermann_cmd,2017-04-12 19:12:00,2017-04-12 19:35:00,0.345303,2017-04-12,19:12:00,2017-04-12,19:35:00
577,/dbw_joy/ackermann_cmd,2017-04-12 19:35:00,2017-04-12 19:35:00,0.010383400000000001,2017-04-12,19:35:00,2017-04-12,19:35:00
578,/trajectory_follow/ackermann_cmd,2017-04-12 19:35:00,2017-04-12 19:43:00,0.117631,2017-04-12,19:35:00,2017-04-12,19:43:00
579,/trajectory_follow/ackermann_cmd,2017-04-12 19:43:00,2017-04-12 19:47:00,0.21315,2017-04-12,19:43:00,2017-04-12,19:47:00
580,/dbw_joy/ackermann_cmd,2017-04-12 19:47:00,2017-04-12 19:48:00,0.00458917,2017-04-12,19:47:00,2017-04-12,19:48:00
581,/trajectory_follow/ackermann_cmd,2017-04-12 19:48:00,2017-04-12 19:52:00,0.197977,2017-04-12,19:48:00,2017-04-12,19:52:00
582,/dbw_joy/ackermann_cmd,2017-04-12 19:52:00,2017-04-12 19:54:00,0.00415113,2017-04-12,19:52:00,2017-04-12,19:54:00
583,/dbw_joy/ackermann_cmd,2017-04-12 19:54:00,2017-04-12 20:04:00,0.202978,2017-04-12,19:54:00,2017-04-12,20:04:00
584,/dbw_joy/ackermann_cmd,2017-04-12 20:04:00,2017-04-12 20:55:00,0.369831,2017-04-12,20:04:00,2017-04-12,20:55:00
585,/dbw_joy/ackermann_cmd,2017-04-12 20:55:00,2017-04-12 21:40:00,0.263321,2017-04-12,20:55:00,2017-04-12,21:40:00
586,/dbw_joy/ackermann_cmd,2017-04-12 21:40:00,2017-04-12 21:41:00,0.00702019,2017-04-12,21:40:00,2017-04-12,21:41:00
587,/dbw_joy/ackermann_cmd,2017-04-12 21:41:00,2017-04-12 21:58:00,0.427541,2017-04-12,21:41:00,2017-04-12,21:58:00
588,/trajectory_follow/ackermann_cmd,2017-04-12 21:58:00,2017-04-12 21:58:00,1.21958e-05,2017-04-12,21:58:00,2017-04-12,21:58:00
589,/dbw_joy/ackermann_cmd,2017-04-12 21:58:00,2017-04-12 21:58:00,0.00244449,2017-04-12,21:58:00,2017-04-12,21:58:00
590,/trajectory_follow/ackermann_cmd,2017-04-12 21:58:00,2017-04-12 21:58:00,0.00564588,2017-04-12,21:58:00,2017-04-12,21:58:00
591,/dbw_joy/ackermann_cmd,2017-04-12 21:58:00,2017-04-12 22:03:00,0.17915799999999998,2017-04-12,21:58:00,2017-04-12,22:03:00
592,/dbw_joy/ackermann_cmd,2017-04-12 22:03:00,2017-04-12 22:09:00,0.195486,2017-04-12,22:03:00,2017-04-12,22:09:00
593,None,2017-04-12 22:09:00,2017-04-12 22:19:00,0.0,2017-04-12,22:09:00,2017-04-12,22:19:00
594,/trajectory_follow/ackermann_cmd,2017-04-12 22:19:00,2017-04-12 22:22:00,0.0835187,2017-04-12,22:19:00,2017-04-12,22:22:00
595,/dbw_joy/ackermann_cmd,2017-04-12 22:22:00,2017-04-12 22:29:00,0.025732099999999997,2017-04-12,22:22:00,2017-04-12,22:29:00
596,/trajectory_follow/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:00:00,0.0,2017-04-12,18:00:00,2017-04-12,18:00:00
597,/dbw_joy/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:00:00,0.0,2017-04-12,18:00:00,2017-04-12,18:00:00
598,/trajectory_follow/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:00:00,0.0,2017-04-12,18:00:00,2017-04-12,18:00:00
599,/trajectory_follow/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:00:00,0.0,2017-04-12,18:00:00,2017-04-12,18:00:00
600,/dbw_joy/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:00:00,0.0,2017-04-12,18:00:00,2017-04-12,18:00:00
601,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:03:00,0.0,2017-04-12,18:03:00,2017-04-12,18:03:00
602,/dbw_joy/ackermann_cmd,2017-04-12 18:00:00,2017-04-12 18:03:00,0.0,2017-04-12,18:00:00,2017-04-12,18:03:00
603,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:03:00,0.0,2017-04-12,18:03:00,2017-04-12,18:03:00
604,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:03:00,0.0,2017-04-12,18:03:00,2017-04-12,18:03:00
605,/trajectory_follow/ackermann_cmd,2017-04-12 23:11:00,2017-04-12 23:11:00,0.000430663,2017-04-12,23:11:00,2017-04-12,23:11:00
606,/trajectory_follow/ackermann_cmd,2017-04-12 22:29:00,2017-04-12 23:11:00,0.143067,2017-04-12,22:29:00,2017-04-12,23:11:00
607,/dbw_joy/ackermann_cmd,2017-04-12 18:03:00,2017-04-12 18:03:00,0.0,2017-04-12,18:03:00,2017-04-12,18:03:00
608,/dbw_joy/ackermann_cmd,2017-04-12 23:11:00,2017-04-12 23:29:00,0.41768599999999995,2017-04-12,23:11:00,2017-04-12,23:29:00
609,/dbw_joy/ackermann_cmd,2017-04-12 23:29:00,2017-04-12 23:32:00,0.120923,2017-04-12,23:29:00,2017-04-12,23:32:00
610,/dbw_joy/ackermann_cmd,2017-04-12 23:32:00,2017-04-12 23:32:00,0.030935300000000002,2017-04-12,23:32:00,2017-04-12,23:32:00
611,/dbw_joy/ackermann_cmd,2017-04-12 23:32:00,2017-04-12 23:37:00,0.174957,2017-04-12,23:32:00,2017-04-12,23:37:00
612,/trajectory_follow/ackermann_cmd,2017-04-12 23:32:00,2017-04-12 23:32:00,0.00195158,2017-04-12,23:32:00,2017-04-12,23:32:00
613,/dbw_joy/ackermann_cmd,2017-04-12 23:37:00,2017-04-12 23:42:00,0.10981400000000001,2017-04-12,23:37:00,2017-04-12,23:42:00
614,/dbw_joy/ackermann_cmd,2017-04-12 23:42:00,2017-04-12 23:45:00,0.009954799999999998,2017-04-12,23:42:00,2017-04-12,23:45:00
615,/dbw_joy/ackermann_cmd,2017-04-12 23:48:00,2017-04-13 00:14:00,0.270733,2017-04-12,23:48:00,2017-04-13,00:14:00
616,/dbw_joy/ackermann_cmd,2017-04-12 23:45:00,2017-04-12 23:48:00,0.0494988,2017-04-12,23:45:00,2017-04-12,23:48:00
617,/dbw_joy/ackermann_cmd,2017-04-13 17:27:00,2017-04-13 17:27:00,0.00358733,2017-04-13,17:27:00,2017-04-13,17:27:00
618,/trajectory_follow/ackermann_cmd,2017-04-13 17:28:00,2017-04-13 17:29:00,0.0289091,2017-04-13,17:28:00,2017-04-13,17:29:00
619,/dbw_joy/ackermann_cmd,2017-04-13 17:28:00,2017-04-13 17:28:00,0.00295697,2017-04-13,17:28:00,2017-04-13,17:28:00
620,/trajectory_follow/ackermann_cmd,2017-04-13 17:26:00,2017-04-13 17:27:00,0.00749836,2017-04-13,17:26:00,2017-04-13,17:27:00
621,/trajectory_follow/ackermann_cmd,2017-04-13 17:27:00,2017-04-13 17:28:00,0.020155799999999998,2017-04-13,17:27:00,2017-04-13,17:28:00
622,/trajectory_follow/ackermann_cmd,2017-04-13 17:30:00,2017-04-13 17:34:00,0.007918099999999999,2017-04-13,17:30:00,2017-04-13,17:34:00
623,/dbw_joy/ackermann_cmd,2017-04-13 17:30:00,2017-04-13 17:30:00,0.0140188,2017-04-13,17:30:00,2017-04-13,17:30:00
624,/trajectory_follow/ackermann_cmd,2017-04-13 17:29:00,2017-04-13 17:30:00,0.0495496,2017-04-13,17:29:00,2017-04-13,17:30:00
625,/dbw_joy/ackermann_cmd,2017-04-13 17:34:00,2017-04-13 17:37:00,2.84568e-05,2017-04-13,17:34:00,2017-04-13,17:37:00
626,/dbw_joy/ackermann_cmd,2017-04-13 17:29:00,2017-04-13 17:29:00,0.00542991,2017-04-13,17:29:00,2017-04-13,17:29:00
627,/dbw_joy/ackermann_cmd,2017-04-13 22:41:00,2017-04-13 22:41:00,0.0248362,2017-04-13,22:41:00,2017-04-13,22:41:00
628,/trajectory_follow/ackermann_cmd,2017-04-13 22:41:00,2017-04-13 22:43:00,0.12823800000000002,2017-04-13,22:41:00,2017-04-13,22:43:00
629,/dbw_joy/ackermann_cmd,2017-04-13 22:43:00,2017-04-13 22:44:00,0.0284235,2017-04-13,22:43:00,2017-04-13,22:44:00
630,/trajectory_follow/ackermann_cmd,2017-04-13 22:44:00,2017-04-13 22:45:00,0.0398504,2017-04-13,22:44:00,2017-04-13,22:45:00
631,/dbw_joy/ackermann_cmd,2017-04-13 22:45:00,2017-04-13 22:53:00,0.029723400000000004,2017-04-13,22:45:00,2017-04-13,22:53:00
632,/dbw_joy/ackermann_cmd,2017-04-13 22:53:00,2017-04-14 00:08:00,0.07924099999999999,2017-04-13,22:53:00,2017-04-14,00:08:00
633,/dbw_joy/ackermann_cmd,2017-04-14 00:08:00,2017-04-14 00:08:00,0.0020311,2017-04-14,00:08:00,2017-04-14,00:08:00
634,/trajectory_follow/ackermann_cmd,2017-04-14 00:08:00,2017-04-14 00:08:00,0.000624779,2017-04-14,00:08:00,2017-04-14,00:08:00
635,/dbw_joy/ackermann_cmd,2017-04-14 00:08:00,2017-04-14 00:09:00,0.00907721,2017-04-14,00:08:00,2017-04-14,00:09:00
636,/trajectory_follow/ackermann_cmd,2017-04-14 00:08:00,2017-04-14 00:08:00,0.00129377,2017-04-14,00:08:00,2017-04-14,00:08:00
637,/trajectory_follow/ackermann_cmd,2017-04-13 17:53:00,2017-04-13 17:53:00,0.0539576,2017-04-13,17:53:00,2017-04-13,17:53:00
638,/dbw_joy/ackermann_cmd,2017-04-13 17:53:00,2017-04-13 17:53:00,0.0206584,2017-04-13,17:53:00,2017-04-13,17:53:00
639,/dbw_joy/ackermann_cmd,2017-04-13 18:06:00,2017-04-13 18:07:00,0.023151599999999998,2017-04-13,18:06:00,2017-04-13,18:07:00
640,/trajectory_follow/ackermann_cmd,2017-04-13 17:53:00,2017-04-13 18:06:00,0.323529,2017-04-13,17:53:00,2017-04-13,18:06:00
641,/trajectory_follow/ackermann_cmd,2017-04-13 18:07:00,2017-04-13 18:09:00,0.152619,2017-04-13,18:07:00,2017-04-13,18:09:00
642,/trajectory_follow/ackermann_cmd,2017-04-13 18:09:00,2017-04-13 18:11:00,0.0550741,2017-04-13,18:09:00,2017-04-13,18:11:00
643,/dbw_joy/ackermann_cmd,2017-04-13 18:09:00,2017-04-13 18:09:00,0.0365212,2017-04-13,18:09:00,2017-04-13,18:09:00
644,/dbw_joy/ackermann_cmd,2017-04-13 18:11:00,2017-04-13 18:14:00,0.22509899999999997,2017-04-13,18:11:00,2017-04-13,18:14:00
645,None,2017-04-13 18:14:00,2017-04-13 19:06:00,0.0,2017-04-13,18:14:00,2017-04-13,19:06:00
646,None,2017-04-13 19:06:00,2017-04-13 22:05:00,0.0,2017-04-13,19:06:00,2017-04-13,22:05:00
647,None,2017-04-13 16:11:00,2017-04-13 16:11:00,0.0,2017-04-13,16:11:00,2017-04-13,16:11:00
648,/dbw_joy/ackermann_cmd,2017-04-13 16:11:00,2017-04-13 16:16:00,0.0,2017-04-13,16:11:00,2017-04-13,16:16:00
649,/dbw_joy/ackermann_cmd,2017-04-13 16:16:00,2017-04-13 16:22:00,0.000201738,2017-04-13,16:16:00,2017-04-13,16:22:00
650,/trajectory_follow/ackermann_cmd,2017-04-13 16:22:00,2017-04-13 16:46:00,0.756848,2017-04-13,16:22:00,2017-04-13,16:46:00
651,/dbw_joy/ackermann_cmd,2017-04-13 16:46:00,2017-04-13 16:47:00,0.00357717,2017-04-13,16:46:00,2017-04-13,16:47:00
652,/dbw_joy/ackermann_cmd,2017-04-13 16:47:00,2017-04-13 16:47:00,0.00275142,2017-04-13,16:47:00,2017-04-13,16:47:00
653,/trajectory_follow/ackermann_cmd,2017-04-13 16:47:00,2017-04-13 17:23:00,0.24053000000000002,2017-04-13,16:47:00,2017-04-13,17:23:00
654,/dbw_joy/ackermann_cmd,2017-04-13 17:23:00,2017-04-13 17:23:00,0.000446924,2017-04-13,17:23:00,2017-04-13,17:23:00
655,/trajectory_follow/ackermann_cmd,2017-04-13 17:23:00,2017-04-13 17:25:00,0.059882500000000005,2017-04-13,17:23:00,2017-04-13,17:25:00
656,/dbw_joy/ackermann_cmd,2017-04-13 17:25:00,2017-04-13 17:26:00,0.0183452,2017-04-13,17:25:00,2017-04-13,17:26:00
657,/dbw_joy/ackermann_cmd,2017-04-13 17:37:00,2017-04-13 17:42:00,0.23958200000000002,2017-04-13,17:37:00,2017-04-13,17:42:00
658,/dbw_joy/ackermann_cmd,2017-04-13 17:42:00,2017-04-13 17:42:00,0.0,2017-04-13,17:42:00,2017-04-13,17:42:00
659,/trajectory_follow/ackermann_cmd,2017-04-13 17:42:00,2017-04-13 17:42:00,0.0,2017-04-13,17:42:00,2017-04-13,17:42:00
660,/dbw_joy/ackermann_cmd,2017-04-13 17:42:00,2017-04-13 17:42:00,0.0,2017-04-13,17:42:00,2017-04-13,17:42:00
661,/dbw_joy/ackermann_cmd,2017-04-13 17:42:00,2017-04-13 17:49:00,1.2958e-05,2017-04-13,17:42:00,2017-04-13,17:49:00
662,/trajectory_follow/ackermann_cmd,2017-04-13 17:49:00,2017-04-13 17:51:00,0.09240069999999999,2017-04-13,17:49:00,2017-04-13,17:51:00
663,/trajectory_follow/ackermann_cmd,2017-04-13 17:51:00,2017-04-13 17:51:00,0.027605400000000002,2017-04-13,17:51:00,2017-04-13,17:51:00
664,/dbw_joy/ackermann_cmd,2017-04-13 17:51:00,2017-04-13 17:51:00,0.00917833,2017-04-13,17:51:00,2017-04-13,17:51:00
665,/trajectory_follow/ackermann_cmd,2017-04-13 17:51:00,2017-04-13 17:52:00,0.049500300000000004,2017-04-13,17:51:00,2017-04-13,17:52:00
666,/dbw_joy/ackermann_cmd,2017-04-13 17:52:00,2017-04-13 17:53:00,0.015971600000000002,2017-04-13,17:52:00,2017-04-13,17:53:00
667,/dbw_joy/ackermann_cmd,2017-04-13 22:15:00,2017-04-13 22:16:00,0.0,2017-04-13,22:15:00,2017-04-13,22:16:00
668,/trajectory_follow/ackermann_cmd,2017-04-13 22:16:00,2017-04-13 22:28:00,0.478839,2017-04-13,22:16:00,2017-04-13,22:28:00
669,/trajectory_follow/ackermann_cmd,2017-04-13 22:28:00,2017-04-13 22:28:00,0.00354871,2017-04-13,22:28:00,2017-04-13,22:28:00
670,/dbw_joy/ackermann_cmd,2017-04-13 22:28:00,2017-04-13 22:28:00,0.0103794,2017-04-13,22:28:00,2017-04-13,22:28:00
671,/trajectory_follow/ackermann_cmd,2017-04-13 22:28:00,2017-04-13 22:31:00,0.22562800000000002,2017-04-13,22:28:00,2017-04-13,22:31:00
672,/dbw_joy/ackermann_cmd,2017-04-13 22:31:00,2017-04-13 22:32:00,0.0122801,2017-04-13,22:31:00,2017-04-13,22:32:00
